timestamp,open,high,low,close,volume
2025-05-11 05:40:00,2554.77,2560.69,2553.49,2560.52,1588.9731
2025-05-11 05:45:00,2560.52,2562.47,2555.93,2558.28,1601.8688
2025-05-11 05:50:00,2558.27,2560.52,2552.55,2559.92,4417.4635
2025-05-11 05:55:00,2559.92,2561.4,2554.13,2554.83,3235.7374
2025-05-11 06:00:00,2554.83,2556.02,2538.69,2543.72,6731.0763
2025-05-11 06:05:00,2543.71,2543.97,2523.82,2535.91,7294.2373
2025-05-11 06:10:00,2535.9,2536.41,2529.63,2533.43,2449.2172
2025-05-11 06:15:00,2533.44,2541.31,2531.9,2540.61,1987.9103
2025-05-11 06:20:00,2540.61,2543.72,2538.12,2543.61,1600.6698
2025-05-11 06:25:00,2543.61,2544.37,2540.07,2543.05,1425.4428
2025-05-11 06:30:00,2543.05,2543.05,2535.78,2541.52,1899.3612
2025-05-11 06:35:00,2541.52,2541.52,2529.54,2532.01,2911.2141
2025-05-11 06:40:00,2532.01,2532.01,2517.32,2523.31,4442.3908
2025-05-11 06:45:00,2523.32,2526.33,2504.41,2511.0,6491.9462
2025-05-11 06:50:00,2510.99,2521.24,2509.49,2519.6,2728.7947
2025-05-11 06:55:00,2519.6,2524.36,2519.59,2521.26,1600.8146
2025-05-11 07:00:00,2521.27,2521.27,2508.7,2510.13,6816.8167
2025-05-11 07:05:00,2510.24,2510.4,2481.02,2491.46,23509.481
2025-05-11 07:10:00,2491.46,2498.44,2491.45,2498.4,3535.1325
2025-05-11 07:15:00,2498.46,2498.88,2481.01,2484.23,5930.2323
2025-05-11 07:20:00,2484.24,2495.84,2480.49,2493.89,3484.2308
2025-05-11 07:25:00,2493.8,2496.58,2486.43,2490.2,3538.0518
2025-05-11 07:30:00,2490.21,2496.33,2487.25,2494.48,4544.9327
2025-05-11 07:35:00,2494.48,2501.41,2483.62,2484.37,9869.3233
2025-05-11 07:40:00,2484.36,2485.07,2453.92,2455.09,23160.118
2025-05-11 07:45:00,2455.09,2472.42,2454.45,2470.45,5869.6447
2025-05-11 07:50:00,2470.45,2476.49,2462.49,2474.8,3990.3094
2025-05-11 07:55:00,2474.8,2478.28,2471.13,2473.22,3138.0415
2025-05-11 08:00:00,2473.22,2494.03,2473.21,2488.8,9341.9233
2025-05-11 08:05:00,2488.8,2495.62,2486.04,2493.39,3796.2052
2025-05-11 08:10:00,2493.38,2499.43,2492.25,2495.29,3946.5599
2025-05-11 08:15:00,2495.29,2504.91,2495.08,2496.76,3932.069
2025-05-11 08:20:00,2496.76,2501.26,2495.0,2495.32,2631.2257
2025-05-11 08:25:00,2495.32,2496.65,2486.76,2487.41,2659.845
2025-05-11 08:30:00,2487.4,2487.4,2472.2,2482.78,4753.5768
2025-05-11 08:35:00,2482.79,2491.46,2482.79,2486.18,1610.4296
2025-05-11 08:40:00,2486.18,2492.72,2485.81,2489.78,3033.7209
2025-05-11 08:45:00,2489.78,2491.3,2480.41,2482.59,1417.6461
2025-05-11 08:50:00,2482.59,2485.25,2478.18,2482.24,1167.8108
2025-05-11 08:55:00,2482.22,2483.25,2479.39,2481.0,1781.5046
2025-05-11 09:00:00,2481.0,2489.06,2481.0,2487.46,1404.8562
2025-05-11 09:05:00,2487.45,2495.22,2487.08,2494.97,1413.2252
2025-05-11 09:10:00,2494.97,2503.57,2492.46,2503.02,4421.2011
2025-05-11 09:15:00,2503.03,2509.55,2497.48,2506.65,5560.2994
2025-05-11 09:20:00,2506.66,2514.46,2506.4,2509.38,3367.5536
2025-05-11 09:25:00,2509.38,2516.69,2506.37,2515.29,1449.5296
2025-05-11 09:30:00,2515.29,2516.58,2511.26,2512.78,1422.0963
2025-05-11 09:35:00,2512.78,2514.87,2507.71,2511.0,1248.3611
2025-05-11 09:40:00,2511.0,2512.71,2507.53,2510.17,740.3575
2025-05-11 09:45:00,2510.16,2516.59,2508.77,2515.36,946.0442
2025-05-11 09:50:00,2515.36,2522.07,2514.0,2520.42,2187.3107
2025-05-11 09:55:00,2520.42,2520.61,2514.07,2515.24,1244.5518
2025-05-11 10:00:00,2515.24,2520.94,2512.88,2520.0,1343.3459
2025-05-11 10:05:00,2520.0,2520.96,2514.1,2515.98,1148.9186
2025-05-11 10:10:00,2515.97,2516.45,2507.44,2508.18,2368.6113
2025-05-11 10:15:00,2508.18,2508.32,2495.45,2500.0,4353.1017
2025-05-11 10:20:00,2500.01,2507.67,2499.49,2505.46,1202.3271
2025-05-11 10:25:00,2505.46,2508.3,2504.81,2508.16,637.8394
2025-05-11 10:30:00,2508.17,2511.24,2505.49,2508.4,1114.1283
2025-05-11 10:35:00,2508.41,2508.41,2499.41,2502.41,1487.0267
2025-05-11 10:40:00,2502.41,2503.82,2500.0,2500.56,1224.7782
2025-05-11 10:45:00,2500.56,2504.88,2496.64,2504.88,1932.9356
2025-05-11 10:50:00,2504.88,2507.75,2502.9,2506.35,1159.8743
2025-05-11 10:55:00,2506.35,2511.36,2505.52,2510.79,1965.4992
2025-05-11 11:00:00,2510.78,2519.6,2510.33,2515.13,2313.8895
2025-05-11 11:05:00,2515.15,2518.6,2513.6,2514.11,1198.8561
2025-05-11 11:10:00,2514.12,2514.2,2511.49,2513.02,1059.862
2025-05-11 11:15:00,2513.03,2516.58,2510.7,2511.49,941.1336
2025-05-11 11:20:00,2511.5,2515.56,2511.12,2512.12,893.2865
2025-05-11 11:25:00,2512.12,2515.5,2506.53,2515.43,1139.4017
2025-05-11 11:30:00,2515.42,2516.59,2512.74,2515.75,1368.2966
2025-05-11 11:35:00,2515.76,2515.76,2511.13,2512.68,972.174
2025-05-11 11:40:00,2512.68,2532.87,2512.56,2529.37,5459.6209
2025-05-11 11:45:00,2529.38,2530.37,2523.61,2527.42,2245.3113
2025-05-11 11:50:00,2527.42,2528.92,2522.87,2525.0,1305.0127
2025-05-11 11:55:00,2524.99,2535.46,2523.72,2530.67,4197.9911
2025-05-11 12:00:00,2530.67,2532.09,2526.27,2528.29,1619.3563
2025-05-11 12:05:00,2528.28,2531.66,2524.86,2527.65,3477.0911
2025-05-11 12:10:00,2527.65,2530.0,2523.0,2524.86,1206.5359
2025-05-11 12:15:00,2524.85,2524.86,2519.61,2519.62,1293.0516
2025-05-11 12:20:00,2519.62,2522.0,2514.65,2521.64,1515.0563
2025-05-11 12:25:00,2521.64,2524.22,2519.36,2520.38,908.9841
2025-05-11 12:30:00,2520.39,2523.49,2515.98,2522.6,1316.535
2025-05-11 12:35:00,2522.6,2524.63,2519.18,2523.17,1121.111
2025-05-11 12:40:00,2523.16,2523.16,2510.9,2515.61,2604.8853
2025-05-11 12:45:00,2515.62,2519.77,2510.99,2518.7,1509.92
2025-05-11 12:50:00,2518.7,2521.36,2517.16,2520.61,931.3557
2025-05-11 12:55:00,2520.61,2520.61,2514.2,2515.63,1598.8824
2025-05-11 13:00:00,2515.63,2524.85,2514.99,2523.31,1285.6749
2025-05-11 13:05:00,2523.31,2527.17,2520.24,2526.94,1315.5113
2025-05-11 13:10:00,2526.93,2530.0,2523.23,2526.96,2172.0953
2025-05-11 13:15:00,2526.96,2526.96,2522.99,2524.58,1542.1053
2025-05-11 13:20:00,2524.58,2524.79,2517.99,2518.26,1262.0762
2025-05-11 13:25:00,2518.26,2519.5,2495.47,2501.57,10277.2051
2025-05-11 13:30:00,2501.58,2501.58,2479.0,2493.76,13253.8678
2025-05-11 13:35:00,2493.76,2498.03,2487.06,2496.75,3629.1481
2025-05-11 13:40:00,2496.74,2497.33,2483.38,2489.04,2982.1783
2025-05-11 13:45:00,2489.04,2493.48,2478.6,2486.35,3133.1323
2025-05-11 13:50:00,2486.34,2494.48,2485.42,2488.75,3317.8142
2025-05-11 13:55:00,2488.75,2488.75,2465.82,2469.42,11977.5719
2025-05-11 14:00:00,2469.42,2480.43,2468.59,2480.02,5265.0198
2025-05-11 14:05:00,2480.01,2483.51,2473.06,2482.4,2360.6967
2025-05-11 14:10:00,2482.4,2484.0,2475.69,2479.19,4231.2449
2025-05-11 14:15:00,2479.19,2485.03,2473.34,2484.42,2698.5528
2025-05-11 14:20:00,2484.42,2488.66,2479.49,2487.43,2159.5592
2025-05-11 14:25:00,2487.43,2489.64,2481.2,2482.87,2561.9262
2025-05-11 14:30:00,2482.86,2489.65,2479.67,2487.43,1635.9701
2025-05-11 14:35:00,2487.43,2493.36,2483.97,2493.2,1360.046
2025-05-11 14:40:00,2493.2,2494.15,2489.51,2491.02,1402.5366
2025-05-11 14:45:00,2491.03,2491.95,2487.69,2488.09,873.5415
2025-05-11 14:50:00,2488.1,2489.05,2481.54,2483.49,1538.3386
2025-05-11 14:55:00,2483.49,2489.81,2482.81,2486.05,1026.8463
2025-05-11 15:00:00,2486.05,2496.1,2484.99,2495.33,1341.48
2025-05-11 15:05:00,2495.33,2500.74,2493.87,2499.0,2567.4577
2025-05-11 15:10:00,2499.01,2504.7,2496.09,2500.88,2587.6814
2025-05-11 15:15:00,2500.88,2503.99,2498.0,2501.0,1780.9629
2025-05-11 15:20:00,2501.01,2502.52,2490.83,2491.97,2050.3515
2025-05-11 15:25:00,2491.97,2493.41,2484.01,2486.35,2394.677
2025-05-11 15:30:00,2486.35,2488.95,2482.36,2486.94,1715.1186
2025-05-11 15:35:00,2486.94,2490.36,2477.51,2480.4,1917.6084
2025-05-11 15:40:00,2480.41,2484.03,2476.34,2479.18,1964.9974
2025-05-11 15:45:00,2479.17,2483.42,2468.0,2472.1,3703.7588
2025-05-11 15:50:00,2472.11,2477.84,2435.51,2449.32,18648.9592
2025-05-11 15:55:00,2449.35,2465.38,2442.6,2462.51,9796.8992
2025-05-11 16:00:00,2462.55,2466.94,2451.82,2453.71,4652.7051
2025-05-11 16:05:00,2453.71,2454.92,2440.25,2448.9,6582.869
2025-05-11 16:10:00,2448.91,2456.7,2446.08,2455.28,4579.4303
2025-05-11 16:15:00,2455.29,2459.3,2445.89,2459.19,5122.3123
2025-05-11 16:20:00,2459.19,2478.74,2457.66,2473.21,6139.7844
2025-05-11 16:25:00,2473.22,2477.39,2470.21,2474.83,2643.091
2025-05-11 16:30:00,2474.82,2480.75,2470.41,2470.41,1465.8733
2025-05-11 16:35:00,2470.42,2471.35,2466.7,2470.8,1495.6623
2025-05-11 16:40:00,2470.81,2474.7,2468.07,2472.17,2152.2332
2025-05-11 16:45:00,2472.16,2472.2,2460.3,2461.34,1475.5896
2025-05-11 16:50:00,2461.33,2467.87,2456.48,2466.22,2573.718
2025-05-11 16:55:00,2466.23,2472.37,2465.71,2470.79,1410.7934
2025-05-11 17:00:00,2470.79,2477.13,2467.86,2473.91,1793.1575
2025-05-11 17:05:00,2473.91,2482.77,2466.33,2478.05,3757.7923
2025-05-11 17:10:00,2478.05,2482.39,2472.24,2482.32,1262.8484
2025-05-11 17:15:00,2482.32,2487.45,2477.84,2485.9,2056.522
2025-05-11 17:20:00,2485.9,2491.31,2477.48,2477.49,1908.3446
2025-05-11 17:25:00,2477.48,2480.9,2475.41,2479.4,1456.9305
2025-05-11 17:30:00,2479.39,2485.42,2478.39,2485.19,1909.2875
2025-05-11 17:35:00,2485.19,2495.75,2485.19,2486.88,3570.424
2025-05-11 17:40:00,2486.91,2489.3,2483.21,2488.24,1794.4555
2025-05-11 17:45:00,2488.24,2492.51,2481.6,2492.51,1647.6128
2025-05-11 17:50:00,2492.5,2495.7,2488.6,2495.29,1788.8209
2025-05-11 17:55:00,2495.29,2495.29,2490.0,2491.45,1168.6492
2025-05-11 18:00:00,2491.46,2494.1,2486.31,2486.42,1822.5519
2025-05-11 18:05:00,2486.43,2487.67,2482.49,2485.47,1443.5464
2025-05-11 18:10:00,2485.48,2486.18,2482.81,2484.54,996.2628
2025-05-11 18:15:00,2484.54,2489.44,2478.87,2488.57,1776.1635
2025-05-11 18:20:00,2488.57,2489.13,2485.89,2486.18,817.4759
2025-05-11 18:25:00,2486.18,2487.42,2478.87,2479.59,1198.4388
2025-05-11 18:30:00,2479.59,2481.19,2472.34,2479.63,1914.4955
2025-05-11 18:35:00,2479.64,2501.05,2477.89,2497.21,5124.0707
2025-05-11 18:40:00,2497.21,2512.16,2496.62,2501.32,6900.6796
2025-05-11 18:45:00,2501.32,2515.0,2501.11,2508.09,5620.9118
2025-05-11 18:50:00,2508.08,2511.91,2504.08,2506.0,3038.5042
2025-05-11 18:55:00,2506.0,2511.84,2500.15,2504.7,3929.222
2025-05-11 19:00:00,2504.69,2510.49,2502.36,2506.66,2462.7673
2025-05-11 19:05:00,2506.65,2511.5,2502.0,2506.35,3818.5332
2025-05-11 19:10:00,2506.34,2511.4,2506.34,2510.04,1581.8587
2025-05-11 19:15:00,2510.05,2519.83,2509.23,2512.17,2665.4711
2025-05-11 19:20:00,2512.18,2516.22,2510.14,2512.57,1745.2304
2025-05-11 19:25:00,2512.57,2516.46,2509.0,2516.03,1416.0465
2025-05-11 19:30:00,2516.03,2525.4,2514.79,2521.3,3353.7386
2025-05-11 19:35:00,2521.31,2522.0,2515.83,2520.08,1278.7268
2025-05-11 19:40:00,2520.07,2520.88,2515.49,2516.05,1498.1807
2025-05-11 19:45:00,2516.05,2521.89,2515.37,2520.2,1675.202
2025-05-11 19:50:00,2520.19,2520.4,2514.57,2514.57,1193.5317
2025-05-11 19:55:00,2514.58,2514.93,2507.0,2508.02,2069.9475
2025-05-11 20:00:00,2508.02,2510.0,2492.57,2497.12,3708.3224
2025-05-11 20:05:00,2497.11,2501.63,2495.67,2500.21,1509.1007
2025-05-11 20:10:00,2500.2,2507.21,2498.81,2504.71,1286.5472
2025-05-11 20:15:00,2504.71,2506.23,2501.8,2506.02,1112.6308
2025-05-11 20:20:00,2506.02,2508.2,2501.76,2502.94,1012.965
2025-05-11 20:25:00,2502.95,2507.0,2500.04,2504.53,947.2646
2025-05-11 20:30:00,2504.54,2505.48,2499.61,2505.47,1840.3274
2025-05-11 20:35:00,2505.47,2511.73,2504.53,2508.52,1922.4145
2025-05-11 20:40:00,2508.52,2508.67,2505.18,2506.64,651.3458
2025-05-11 20:45:00,2506.63,2507.98,2501.75,2503.52,1164.3935
2025-05-11 20:50:00,2503.52,2506.61,2502.55,2505.76,487.2332
2025-05-11 20:55:00,2505.75,2512.61,2505.33,2509.91,1078.8344
2025-05-11 21:00:00,2509.9,2510.19,2506.66,2507.44,1029.8426
2025-05-11 21:05:00,2507.45,2507.5,2498.46,2500.23,1757.2131
2025-05-11 21:10:00,2500.24,2502.62,2497.64,2502.51,830.2525
2025-05-11 21:15:00,2502.51,2515.58,2501.99,2511.08,2535.9044
2025-05-11 21:20:00,2511.08,2511.59,2501.57,2506.36,1931.2435
2025-05-11 21:25:00,2506.35,2507.66,2501.01,2501.69,762.1783
2025-05-11 21:30:00,2501.68,2504.87,2501.06,2504.48,740.0034
2025-05-11 21:35:00,2504.49,2509.3,2504.48,2508.69,828.7926
2025-05-11 21:40:00,2508.69,2508.69,2503.33,2507.9,1123.3159
2025-05-11 21:45:00,2507.89,2513.57,2506.28,2513.08,1025.7078
2025-05-11 21:50:00,2513.09,2520.0,2512.83,2518.87,2379.4687
2025-05-11 21:55:00,2518.86,2518.86,2515.57,2517.02,543.9489
2025-05-11 22:00:00,2517.03,2528.52,2508.4,2508.6,3468.8176
2025-05-11 22:05:00,2508.6,2515.88,2503.46,2510.4,2893.4743
2025-05-11 22:10:00,2510.39,2511.51,2503.74,2509.54,2592.2956
2025-05-11 22:15:00,2509.54,2510.31,2502.83,2508.73,1181.129
2025-05-11 22:20:00,2508.74,2514.09,2502.86,2503.51,1338.0716
2025-05-11 22:25:00,2503.51,2504.77,2496.25,2502.76,1797.1218
2025-05-11 22:30:00,2502.75,2507.87,2502.13,2504.24,1097.8276
2025-05-11 22:35:00,2504.25,2504.26,2488.5,2495.14,3396.1112
2025-05-11 22:40:00,2495.14,2495.99,2483.33,2484.76,1767.2393
2025-05-11 22:45:00,2484.75,2495.06,2483.98,2494.97,1094.2697
2025-05-11 22:50:00,2494.97,2500.99,2494.49,2499.5,1402.756
2025-05-11 22:55:00,2499.49,2504.53,2499.49,2503.51,928.7541
2025-05-11 23:00:00,2503.52,2509.0,2502.79,2508.76,1398.255
2025-05-11 23:05:00,2508.75,2511.62,2506.14,2510.25,1039.3334
2025-05-11 23:10:00,2510.24,2511.19,2504.08,2507.55,1061.3424
2025-05-11 23:15:00,2507.55,2512.81,2507.54,2510.86,824.8384
2025-05-11 23:20:00,2510.85,2511.87,2503.89,2506.5,1235.305
2025-05-11 23:25:00,2506.5,2510.55,2505.49,2507.54,704.8615
2025-05-11 23:30:00,2507.54,2508.29,2501.4,2502.99,1048.4935
2025-05-11 23:35:00,2503.0,2503.5,2498.02,2500.76,874.554
2025-05-11 23:40:00,2500.77,2508.69,2498.09,2508.5,1120.6488
2025-05-11 23:45:00,2508.5,2511.07,2506.2,2506.57,738.5577
2025-05-11 23:50:00,2506.58,2512.0,2505.52,2507.69,903.491
2025-05-11 23:55:00,2507.68,2515.56,2504.52,2514.57,1313.8867
2025-05-12 00:00:00,2514.58,2520.0,2511.81,2516.32,2452.2784
2025-05-12 00:05:00,2516.32,2522.0,2513.99,2515.35,2171.549
2025-05-12 00:10:00,2515.37,2521.0,2510.95,2520.85,1974.4385
2025-05-12 00:15:00,2520.86,2527.2,2516.27,2517.96,2698.1617
2025-05-12 00:20:00,2517.96,2527.31,2516.76,2522.49,1696.3809
2025-05-12 00:25:00,2522.5,2534.58,2522.49,2531.91,5686.1443
2025-05-12 00:30:00,2531.9,2545.73,2531.21,2538.08,4805.3435
2025-05-12 00:35:00,2538.08,2544.29,2532.4,2533.77,3282.7451
2025-05-12 00:40:00,2533.78,2541.25,2528.11,2529.02,2499.8538
2025-05-12 00:45:00,2529.03,2529.62,2522.61,2529.61,1626.1713
2025-05-12 00:50:00,2529.62,2535.26,2525.99,2534.09,2430.674
2025-05-12 00:55:00,2534.09,2535.35,2529.99,2531.66,1710.512
2025-05-12 01:00:00,2531.65,2537.17,2528.85,2533.99,1621.5902
2025-05-12 01:05:00,2534.0,2547.96,2533.49,2544.05,4973.8446
2025-05-12 01:10:00,2544.06,2548.85,2536.49,2536.76,3910.3326
2025-05-12 01:15:00,2536.76,2539.99,2526.49,2527.99,1626.7074
2025-05-12 01:20:00,2528.0,2528.8,2517.25,2520.65,3420.8036
2025-05-12 01:25:00,2520.64,2522.4,2512.61,2518.27,1952.0985
2025-05-12 01:30:00,2518.27,2518.72,2504.01,2505.53,3660.2441
2025-05-12 01:35:00,2505.53,2506.86,2490.75,2500.42,4792.2245
2025-05-12 01:40:00,2500.44,2510.53,2499.92,2509.65,2530.4069
2025-05-12 01:45:00,2509.64,2512.42,2504.63,2508.56,2254.609
2025-05-12 01:50:00,2508.55,2513.5,2506.42,2512.27,1725.5894
2025-05-12 01:55:00,2512.28,2516.23,2504.27,2505.45,2271.0338
2025-05-12 02:00:00,2505.46,2512.81,2502.46,2512.59,1588.9511
2025-05-12 02:05:00,2512.58,2515.46,2507.17,2514.17,1624.4916
2025-05-12 02:10:00,2514.2,2515.59,2507.09,2508.85,1551.5028
2025-05-12 02:15:00,2508.85,2522.27,2504.28,2521.41,2745.288
2025-05-12 02:20:00,2521.4,2524.51,2516.29,2516.94,1963.701
2025-05-12 02:25:00,2516.93,2517.59,2512.38,2517.13,1671.539
2025-05-12 02:30:00,2517.14,2535.53,2517.13,2528.52,4535.0543
2025-05-12 02:35:00,2528.5,2530.82,2522.35,2526.3,2451.1105
2025-05-12 02:40:00,2526.3,2526.3,2519.22,2522.13,1090.8919
2025-05-12 02:45:00,2522.13,2528.49,2517.76,2518.07,1699.3728
2025-05-12 02:50:00,2518.07,2519.84,2515.05,2517.68,1204.5392
2025-05-12 02:55:00,2517.67,2523.0,2512.0,2522.85,1806.1185
2025-05-12 03:00:00,2522.85,2522.85,2516.11,2518.01,1251.733
2025-05-12 03:05:00,2518.0,2518.0,2511.1,2515.49,1829.0268
2025-05-12 03:10:00,2515.5,2519.49,2510.0,2516.28,1745.1155
2025-05-12 03:15:00,2516.29,2519.29,2510.64,2518.15,1254.4646
2025-05-12 03:20:00,2518.14,2524.53,2516.81,2524.53,1042.1652
2025-05-12 03:25:00,2524.52,2527.19,2515.9,2516.63,1413.5155
2025-05-12 03:30:00,2516.63,2519.6,2514.7,2519.6,1800.6552
2025-05-12 03:35:00,2519.6,2520.78,2511.63,2513.86,1463.3128
2025-05-12 03:40:00,2513.85,2516.25,2511.49,2514.31,1081.4876
2025-05-12 03:45:00,2514.3,2518.32,2511.32,2515.59,1029.3837
2025-05-12 03:50:00,2515.6,2518.78,2514.7,2516.06,763.7358
2025-05-12 03:55:00,2516.06,2520.01,2514.57,2520.0,1408.1424
2025-05-12 04:00:00,2520.01,2521.0,2516.21,2517.11,1025.8426
2025-05-12 04:05:00,2517.1,2519.39,2513.75,2515.89,1174.3943
2025-05-12 04:10:00,2515.9,2525.5,2514.05,2523.62,1178.8512
2025-05-12 04:15:00,2523.62,2527.5,2522.36,2522.37,1468.9402
2025-05-12 04:20:00,2522.37,2523.62,2517.36,2518.01,1183.8631
2025-05-12 04:25:00,2518.01,2518.01,2508.97,2511.07,1743.1243
2025-05-12 04:30:00,2511.07,2515.0,2507.68,2508.1,1618.0585
2025-05-12 04:35:00,2508.11,2516.25,2507.79,2513.03,1328.1798
2025-05-12 04:40:00,2513.04,2515.41,2510.99,2513.34,1206.7724
2025-05-12 04:45:00,2513.34,2517.4,2510.2,2516.87,1244.5495
2025-05-12 04:50:00,2516.87,2522.22,2516.86,2520.61,1576.4124
2025-05-12 04:55:00,2520.6,2523.91,2518.49,2518.49,883.9181
2025-05-12 05:00:00,2518.49,2521.4,2515.36,2516.81,774.5285
2025-05-12 05:05:00,2516.81,2517.0,2512.49,2512.84,829.674
2025-05-12 05:10:00,2512.84,2514.5,2507.0,2509.67,1873.718
2025-05-12 05:15:00,2509.67,2511.56,2506.31,2510.97,1222.7165
2025-05-12 05:20:00,2510.98,2511.07,2498.81,2504.67,3209.458
2025-05-12 05:25:00,2504.66,2504.66,2497.24,2499.59,1982.214
2025-05-12 05:30:00,2499.59,2504.74,2492.0,2494.58,1858.1251
2025-05-12 05:35:00,2494.58,2500.0,2493.76,2497.16,1748.4035
2025-05-12 05:40:00,2497.16,2504.0,2497.16,2502.18,1025.387
2025-05-12 05:45:00,2502.18,2504.5,2500.02,2501.45,943.0478
2025-05-12 05:50:00,2501.44,2503.0,2494.27,2494.47,1710.8685
2025-05-12 05:55:00,2494.48,2498.2,2493.27,2497.69,1329.1519
2025-05-12 06:00:00,2497.69,2498.96,2486.8,2494.38,2969.6422
2025-05-12 06:05:00,2494.39,2501.51,2493.2,2499.99,1643.3906
2025-05-12 06:10:00,2499.99,2500.39,2496.09,2497.68,1122.1927
2025-05-12 06:15:00,2497.68,2498.12,2489.31,2496.02,1182.7415
2025-05-12 06:20:00,2496.03,2505.0,2493.95,2504.2,1470.7181
2025-05-12 06:25:00,2504.18,2508.93,2504.15,2508.08,1968.3661
2025-05-12 06:30:00,2508.09,2510.0,2504.82,2506.91,1775.1631
2025-05-12 06:35:00,2506.92,2512.0,2506.91,2509.54,1272.1418
2025-05-12 06:40:00,2509.55,2510.08,2507.04,2508.81,1236.3253
2025-05-12 06:45:00,2508.8,2521.61,2508.54,2517.25,3300.1259
2025-05-12 06:50:00,2517.24,2519.75,2514.99,2516.0,1464.6166
2025-05-12 06:55:00,2515.99,2520.76,2515.99,2517.69,1213.8082
2025-05-12 07:00:00,2517.7,2563.31,2517.7,2560.89,29668.6212
2025-05-12 07:05:00,2560.9,2571.66,2544.72,2556.71,19242.238
2025-05-12 07:10:00,2556.7,2575.0,2553.21,2573.49,8936.0968
2025-05-12 07:15:00,2573.5,2576.16,2557.99,2562.01,8720.8218
2025-05-12 07:20:00,2562.0,2583.33,2560.12,2583.2,7131.9546
2025-05-12 07:25:00,2583.19,2604.0,2577.94,2598.74,18821.4158
2025-05-12 07:30:00,2598.73,2624.0,2591.11,2609.65,27228.2318
2025-05-12 07:35:00,2609.64,2610.83,2587.52,2587.52,15206.9614
2025-05-12 07:40:00,2587.52,2590.0,2556.66,2572.42,18369.5224
2025-05-12 07:45:00,2572.43,2573.12,2529.05,2550.29,18124.1674
2025-05-12 07:50:00,2550.3,2566.37,2547.49,2556.88,11464.4856
2025-05-12 07:55:00,2556.88,2556.88,2539.89,2554.77,6728.2747
2025-05-12 08:00:00,2554.78,2555.64,2539.27,2547.13,6123.5055
2025-05-12 08:05:00,2547.13,2551.4,2537.57,2547.89,7123.353
2025-05-12 08:10:00,2547.9,2548.83,2531.53,2544.72,5855.5484
2025-05-12 08:15:00,2544.72,2555.78,2541.49,2555.2,3294.0708
2025-05-12 08:20:00,2555.21,2555.21,2535.42,2539.59,4245.1203
2025-05-12 08:25:00,2539.59,2546.74,2537.0,2546.15,4862.4013
2025-05-12 08:30:00,2546.15,2553.94,2542.04,2552.99,2691.8277
2025-05-12 08:35:00,2552.99,2561.2,2550.51,2559.82,3836.8342
2025-05-12 08:40:00,2559.82,2576.39,2556.03,2573.41,9022.2871
2025-05-12 08:45:00,2573.42,2574.98,2566.14,2569.28,3951.7296
2025-05-12 08:50:00,2569.28,2585.83,2568.93,2580.34,8184.7578
2025-05-12 08:55:00,2580.35,2581.45,2573.62,2577.55,3071.535
2025-05-12 09:00:00,2577.55,2582.64,2565.99,2569.64,5427.5314
2025-05-12 09:05:00,2569.63,2578.84,2567.63,2572.88,3115.4217
2025-05-12 09:10:00,2572.89,2575.16,2567.42,2567.66,2145.5881
2025-05-12 09:15:00,2567.65,2577.72,2567.65,2570.71,2419.7536
2025-05-12 09:20:00,2570.71,2574.41,2564.2,2569.18,2963.4209
2025-05-12 09:25:00,2569.18,2571.86,2562.65,2569.67,4475.3091
2025-05-12 09:30:00,2569.66,2570.12,2560.98,2562.89,1867.5389
2025-05-12 09:35:00,2562.9,2564.29,2555.01,2559.0,3303.4362
2025-05-12 09:40:00,2558.99,2560.66,2552.84,2559.57,2377.6735
2025-05-12 09:45:00,2559.57,2561.24,2548.57,2550.94,2680.0453
2025-05-12 09:50:00,2550.94,2554.18,2548.27,2549.09,1796.7306
2025-05-12 09:55:00,2549.09,2553.76,2547.73,2550.77,1489.3869
2025-05-12 10:00:00,2550.78,2555.75,2540.19,2548.43,4879.7483
2025-05-12 10:05:00,2548.43,2559.04,2542.99,2545.03,4460.3223
2025-05-12 10:10:00,2545.03,2551.6,2542.57,2548.55,1319.6865
2025-05-12 10:15:00,2548.55,2554.29,2547.01,2548.91,1945.3388
2025-05-12 10:20:00,2548.91,2552.77,2542.84,2543.79,1684.3779
2025-05-12 10:25:00,2543.72,2550.5,2543.49,2550.07,1503.127
2025-05-12 10:30:00,2550.06,2556.5,2547.83,2556.2,2256.5968
2025-05-12 10:35:00,2556.2,2563.69,2553.85,2563.45,2405.3645
2025-05-12 10:40:00,2563.44,2563.86,2555.26,2556.06,2543.027
2025-05-12 10:45:00,2556.07,2559.55,2552.0,2558.01,2420.9076
2025-05-12 10:50:00,2558.01,2558.5,2553.63,2555.97,656.5682
2025-05-12 10:55:00,2555.98,2561.96,2555.98,2560.52,1111.0932
2025-05-12 11:00:00,2560.53,2565.33,2556.79,2560.24,1938.2801
2025-05-12 11:05:00,2560.23,2566.19,2559.18,2565.96,1482.1804
2025-05-12 11:10:00,2565.96,2567.5,2560.13,2564.49,2563.2589
2025-05-12 11:15:00,2564.5,2564.5,2554.53,2556.36,1857.2218
2025-05-12 11:20:00,2556.36,2556.37,2549.07,2554.84,2535.5241
2025-05-12 11:25:00,2554.85,2560.5,2553.8,2554.49,834.3261
2025-05-12 11:30:00,2554.49,2554.76,2545.52,2553.07,1997.0566
2025-05-12 11:35:00,2553.07,2556.43,2551.83,2555.97,995.8161
